loan_amnt,int_rate,EmploymentLength ,Loan_Purpose ,home_ownership,LoanTerm,total_rec_prncp,total_rec_int,total_pymnt
32625,13,2,3,1,1,746.07,341.13,1087
32625,13,10,3,3,3,782.4,654.53,1437
32700,13,10,3,1,2,784.21,667.82,1452
32800,14,3,3,3,3,774.55,687.51,1462
33000,16,1,3,1,2,727.08,838.46,1566
33000,8,1,2,1,2,655.46,1035.42,1322
33000,12,10,2,1,2,896.86,424.88,1418
33000,12,10,3,1,2,882.66,440.94,1429
33000,9,10,3,1,2,896.86,409.86,1324
33000,20,2,3,1,2,816.47,612.56,1691
33000,11,2,3,1,2,727.08,808.86,1393
33000,8,1,3,3,3,827.07,566.33,1307
33000,16,7,3,3,3,816.47,601.74,1536
33300,21,5,3,1,2,643.8,1057.22,1701
33350,17,10,4,1,2,719.58,856.55,1576
33500,14,10,3,1,2,722.82,891.87,1506
33500,17,2,2,1,2,791.08,714.8,1615
33600,14,2,3,1,2,667.37,1054.25,1513
33600,22,4,2,1,2,704.27,950.77,1765
33600,18,7,3,1,2,855.22,556.5,1655
33600,11,1,2,3,3,855.22,556.5,1412
33600,20,10,2,3,3,623.55,1141.55,1722
33600,11,10,3,3,3,774.39,738.15,1412
33700,11,10,2,3,3,857.77,558.15,1416
34000,7,1,8,1,1,1707.46,372.93,2080
34000,14,10,3,1,2,985.64,484.42,1618
34000,11,10,2,1,2,924.04,422.28,1398
34000,12,10,3,1,2,852.12,594.17,1470
34000,8,6,3,1,2,783.59,760.61,1292
34000,11,8,2,1,2,924.05,368.14,1446
34000,8,1,3,3,3,865.41,532.75,1346
34000,10,10,2,3,3,874.26,532.84,1407
34000,10,10,3,3,3,873.01,534.09,1407
34000,9,10,2,3,3,909.41,462.63,1372
34000,14,7,3,3,3,802.89,815.12,1544
34075,12,1,3,1,2,843.08,610.17,1453
34100,20,10,3,1,2,677.32,1032.2,1710
34225,12,10,3,1,2,846.79,612.86,1460
34400,16,10,3,3,3,757.92,874.03,1632
34450,15,2,3,1,1,1536.28,809.72,2346
34575,18,5,4,1,2,724.7,978.36,1703
34625,16,10,3,1,2,378.9,434.66,814
34750,15,10,4,1,2,789.14,821.5,1611
34800,15,1,3,3,3,790.28,822.68,1613
34975,15,10,3,3,3,794.26,841.42,1636
35000,15,1,9,1,1,1609.41,710.65,2383
35000,17,1,10,1,1,1573.81,709.93,2443
35000,17,1,6,1,1,1727.83,447.98,2746
35000,9,1,2,1,1,1534.59,884.17,2194
35000,8,1,3,1,1,1470.48,1038.08,2176
35000,19,10,3,1,1,1712.15,481.95,2509
35000,8,10,2,1,1,1351.93,1336.91,2176
35000,7,10,3,1,1,1727.83,447.98,12234
35000,17,5,2,1,1,1609.41,710.65,2443
35000,9,5,2,1,1,2253.08,493.21,2194
35000,24,6,3,1,1,775.55,438.08,2689
35000,14,8,2,1,1,11940.78,293.61,2284
35000,13,8,3,1,1,1609.42,599.67,2320
35000,13,1,9,2,1,1650.01,619.02,2320
35000,8,9,4,2,1,1609.41,710.65,2176
35000,13,1,2,3,1,1727.83,447.98,2209
35000,14,1,2,3,1,1609.41,710.65,2338
35000,13,1,3,3,1,1560.8,822.65,2320
35000,11,10,6,3,1,1516.76,926.48,2269
35000,13,2,3,3,1,1712.15,481.95,2320
35000,16,5,3,3,1,1595.48,742.49,2419
35000,15,8,3,3,1,1516.76,926.48,1214
35000,20,1,3,1,1,714.3,1044,1793
35000,19,1,3,1,1,335.42,568.67,1593
35000,21,1,3,1,1,794.82,827.41,1788
35000,18,1,3,1,1,794.82,827.41,1956
35000,14,1,2,1,1,695.18,1098.18,1573
35000,15,1,3,1,1,839.35,714.79,1622
35000,12,1,3,1,2,354.35,681.32,1493
35000,10,1,3,1,2,733.6,990.39,1459
35000,11,1,3,1,2,649.52,1232.57,1491
35000,18,1,4,1,2,865.97,534.95,1724
35000,16,1,3,1,2,474,222.95,1629
35000,12,1,2,1,2,899.97,568.6,1493
35000,13,1,3,1,2,733.6,990.39,1554
35000,20,10,3,1,2,890.85,590.1,1793
35000,18,10,3,1,2,877.18,622.65,1707
35000,21,10,3,1,2,321.77,630.14,1808
35000,18,10,3,1,2,695.18,1098.18,1741
35000,19,10,3,1,2,865.96,649.68,1777
35000,22,10,4,1,2,951.23,450.62,1860
35000,16,10,2,1,2,649.52,1232.57,1660
35000,14,10,2,1,2,5867.96,754.27,1590
35000,15,10,3,1,2,755.17,752.91,1622
35000,15,10,3,1,2,755.17,931.81,1622
35000,15,10,3,1,2,771.13,889.27,1622
35000,14,10,3,1,2,899.97,568.6,1576
35000,14,10,3,1,2,899.97,568.6,1547
35000,14,10,3,1,2,951.23,450.62,1586
35000,16,10,3,1,2,806.65,797.05,1660
35000,17,10,3,1,2,794.82,827.41,1654
35000,14,10,3,1,2,649.52,1232.57,1590
35000,10,10,2,1,2,899.97,568.6,1459
35000,13,10,2,1,2,733.6,990.39,1567
35000,10,10,3,1,2,890.85,590.1,1469
35000,12,10,3,1,2,430.87,470.36,901
35000,12,10,3,1,2,839.35,714.79,1493
35000,12,10,3,1,2,839.35,714.79,1527
35000,10,10,3,1,2,806.65,768.91,1459
35000,11,10,3,1,2,826.5,720.44,1481
35000,13,10,3,1,2,771.13,857.89,1554
35000,13,10,3,1,2,826.5,549.06,947
35000,10,10,3,1,2,899.97,548.51,1469
35000,12,10,3,1,2,865.96,626.74,855
35000,13,10,3,1,2,474,230.91,1542
35000,10,10,3,1,2,839.35,689.55,1479
35000,12,10,4,1,2,613.4,1296.95,1527
35000,10,10,5,1,2,865.96,626.74,1469
35000,12,10,9,1,2,951.23,434.7,1504
35000,13,10,10,1,2,865.96,626.74,1529
35000,8,10,2,1,2,733.6,955.45,1402
35000,8,10,2,1,2,865.97,661.15,1394
35000,8,10,3,1,2,983.65,535.96,1402
35000,8,10,3,1,2,649.52,1189.11,705
35000,8,10,3,1,2,839.35,689.55,1386
35000,8,10,3,1,2,806.65,782.98,1394
35000,8,10,3,1,2,695.18,1059.45,1410
35000,8,10,3,1,2,755.17,718.09,1410
35000,19,2,3,1,2,806.65,782.98,1777
35000,19,2,3,1,2,649.52,1189.11,1777
35000,19,2,3,1,2,899.97,558.56,1721
35000,18,2,3,1,2,951.23,442.66,1689
35000,17,2,3,1,2,35000,958.17,1473
35000,14,2,3,1,2,826.5,733.63,1618
35000,14,2,3,1,2,899.97,558.56,1604
35000,15,2,3,1,2,649.52,1210.84,1593
35000,14,2,3,1,2,649.52,1210.84,1576
35000,14,2,3,1,2,865.96,638.21,1618
35000,12,2,2,1,2,951.23,442.66,1401
35000,10,2,3,1,2,806.65,782.98,1448
35000,10,2,3,1,2,733.6,955.45,1479
35000,8,2,2,1,2,839.35,702.17,697
35000,18,3,3,1,2,865.96,638.21,1724
35000,18,3,4,1,2,899.97,558.56,1724
35000,14,3,2,1,2,839.35,727.41,1590
35000,14,3,3,1,2,794.82,842.01,1376
35000,14,3,3,1,2,676.68,1131.5,1590
35000,16,3,3,1,2,755.17,948.25,1441
35000,15,3,3,1,2,806.65,811.11,1593
35000,12,3,3,1,2,826.5,759.99,1504
35000,18,4,2,1,2,877.18,611.66,1689
35000,22,4,2,1,2,714.3,1062.41,1904
35000,14,4,2,1,2,899.97,558.56,1604
35000,12,4,3,1,2,839.35,727.41,1527
35000,13,4,3,1,2,714.3,1062.41,1554
35000,12,4,3,1,2,865.96,661.16,1584
35000,11,4,4,1,2,771.13,904.97,1460
35000,22,5,2,1,2,733.6,1007.86,1882
35000,18,5,3,1,2,865.96,661.16,1689
35000,17,5,3,1,2,865.96,661.16,1703
35000,12,5,3,1,2,899.97,578.64,1516
35000,8,5,3,1,2,865.97,717.81,1394
35000,15,6,2,1,2,714.3,1044,1637
35000,10,6,3,1,2,649.53,1297.75,1459
35000,12,6,9,1,2,771.13,669.59,1504
35000,8,6,3,1,2,714.3,878.28,1386
35000,20,7,3,1,2,794.82,827.41,1755
35000,18,7,3,1,2,865.96,649.68,35958
35000,13,7,3,1,2,865.97,729.98,1554
35000,8,7,3,1,2,649.52,1232.57,1386
35000,19,8,3,1,2,890.85,590.1,1758
35000,16,8,2,1,2,733.6,990.39,1660
35000,14,8,3,1,2,839.35,714.79,1560
35000,17,8,3,1,2,839.35,714.79,1654
35000,15,8,3,1,2,1642.23,784.45,1637
35000,13,8,3,1,2,806.65,797.05,1554
35000,13,8,3,1,2,417.43,530.01,1529
35000,11,8,4,1,2,771.13,889.27,1481
35000,8,8,3,1,2,695.18,1098.18,1402
35000,19,9,3,1,2,771.13,889.27,1740
35000,13,9,2,1,2,794.82,827.41,1542
35000,13,9,3,1,2,839.35,714.79,1542
35000,10,9,3,1,2,806.65,797.05,1448
35000,17,11,3,1,2,794.82,827.41,1687
35000,11,11,2,1,3,826.5,746.81,1489
35000,12,11,4,1,3,951.23,450.62,1584
35000,8,11,3,1,3,695.18,1098.18,1402
35000,8,11,3,1,3,865.96,649.68,1394
35000,19,1,3,2,3,806.65,797.05,1850
35000,19,1,9,2,3,649.52,1232.57,1721
35000,8,1,3,2,3,794.82,827.41,1402
35000,19,10,3,2,3,733.6,990.39,833
35000,18,10,3,2,3,951.23,450.62,1741
35000,22,10,3,2,3,649.52,1232.57,1947
35000,20,10,3,2,3,771.13,889.27,1793
35000,18,10,3,2,3,877.19,534.68,1689
35000,20,10,3,2,3,733.6,955.45,1774
35000,21,10,9,2,3,733.6,990.39,1808
35000,14,10,3,2,3,899.97,568.6,1590
35000,19,2,3,2,3,564.39,1504.87,1721
35000,13,3,2,2,3,714.3,1136.07,1554
35000,22,4,3,2,3,951.23,450.62,1882
35000,19,4,4,2,3,839.35,714.79,1721
35000,10,8,3,2,3,794.82,798.21,1448
35000,11,8,3,2,3,794.82,798.21,1533
35000,22,11,3,2,3,865.96,626.74,952
35000,24,1,3,3,3,733.6,955.45,1910
35000,18,1,2,3,3,806.65,768.91,1724
35000,22,1,3,3,3,714.3,1007.17,1839
35000,18,1,9,3,3,899.97,548.51,1724
35000,16,1,2,3,3,436.54,417.84,1645
35000,15,1,3,3,3,951.23,434.7,1622
35000,16,1,3,3,3,714.3,1007.17,1660
35000,12,1,3,3,3,649.52,1189.11,1516
35000,11,1,3,3,3,865.96,626.74,1481
35000,13,1,3,3,3,865.96,626.74,1542
35000,13,1,3,3,3,354.35,644.49,1668
35000,22,1,3,3,3,714.3,1007.17,1860
35000,21,1,10,3,3,890.85,569.26,1849
35000,14,1,2,3,3,755.17,898.93,1586
35000,15,1,3,3,3,755.17,898.93,1593
35000,27,10,2,3,3,676.68,1111.19,2069
35000,24,10,3,3,3,890.85,642.22,1934
35000,22,10,2,3,3,676.68,1009.65,1882
35000,21,10,2,3,3,733.6,955.45,1686
35000,19,10,3,3,3,1166.8,766.94,1758
35000,22,10,3,3,3,794.82,798.21,1882
35000,20,10,3,3,3,899.97,548.51,1755
35000,19,10,3,3,3,771.13,873.58,1777
35000,21,10,9,3,3,839.35,689.55,904
35000,19,10,9,3,3,354.35,478.76,1036
35000,14,10,3,3,3,733.6,972.92,1604
35000,16,10,3,3,3,806.65,782.98,1676
35000,12,10,2,3,3,839.35,702.17,1527
35000,12,10,3,3,3,695.18,1059.45,1493
35000,11,10,3,3,3,806.65,782.98,1412
35000,13,10,7,3,3,951.23,434.7,1542
35000,18,2,3,3,3,695.18,1078.81,1724
35000,22,2,4,3,3,771.13,889.27,1904
35000,22,2,5,3,3,430.87,424.47,1882
35000,22,2,9,3,3,806.65,782.98,1839
35000,10,2,3,3,3,839.35,702.17,1479
35000,13,2,3,3,3,839.35,828.37,1529
35000,22,3,3,3,3,676.68,1131.5,1882
35000,20,3,3,3,3,865.96,638.21,1793
35000,15,3,3,3,3,951.23,442.66,1622
35000,16,3,3,3,3,714.3,1025.58,1660
35000,13,3,2,3,3,733.6,972.92,1520
35000,13,3,2,3,3,613.4,1320.65,1567
35000,10,3,3,3,3,951.23,442.66,1469
35000,23,4,3,3,3,839.35,702.17,1944
35000,15,4,3,3,3,806.65,797.05,1622
35000,11,4,3,3,3,865.96,638.21,1500
35000,12,4,3,3,3,899.97,578.64,1504
35000,13,4,5,3,3,865.97,718.52,1554
35000,14,5,2,3,3,630.55,1313.41,1604
35000,14,5,3,3,3,839.35,702.17,2427
35000,10,5,3,3,3,806.65,811.11,1469
35000,19,6,3,3,3,733.6,1007.86,999
35000,20,6,3,3,3,890.85,600.53,1813
35000,18,7,2,3,3,676.68,1172.12,1707
35000,22,8,3,3,3,649.52,1254.3,1839
35000,18,8,6,3,3,714.3,1062.41,1689
35000,15,8,2,3,3,714.3,1062.41,6622
35000,17,8,2,3,3,794.82,842.01,1508
35000,14,8,3,3,3,951.23,458.59,1590
35000,12,8,2,3,3,714.3,1007.17,1596
35000,12,8,3,3,3,951.23,458.59,1493
35000,14,9,9,3,3,826.5,759.99,1604
35000,12,9,3,3,3,899.97,578.64,1516
35000,11,11,3,3,3,649.52,1254.3,854
35000,12,11,3,3,3,695.18,1117.55,1493
35200,15,1,3,3,3,799.36,802.77,1602
35375,11,10,3,1,1,1682.35,592.95,2275
35375,20,10,2,1,2,702.63,1090.37,1793
35425,13,2,3,1,2,849.55,710.7,1560
35500,11,10,3,1,2,903.57,598.54,1502
35500,14,9,3,2,3,818.16,794.16,1612
35525,12,9,2,1,2,878.94,659.43,1538
35800,8,4,3,3,3,484.83,276.91,762
35975,13,10,3,1,2,862.74,721.74,1584
36000,7,1,4,1,1,1722,581.43,2203
36000,6,10,2,1,1,852.23,310.88,2115
36000,11,2,2,1,1,1712.07,603.43,1163
36000,11,3,3,1,1,1822.71,292.27,2316
36000,10,10,2,2,1,894.02,226.8,2303
36000,8,3,2,2,1,852.23,310.88,1121
36000,11,1,2,3,1,1807.89,394.87,1163
36000,8,1,6,1,2,754.57,1018.68,1442
36000,15,1,3,1,2,890.7,668.24,1684
36000,12,1,3,1,2,978.39,463.5,1559
36000,15,10,2,1,2,916.29,606.97,1654
36000,14,10,3,1,2,863.34,735.22,1591
36000,14,10,6,1,2,890.7,668.24,1618
36000,12,10,2,1,2,850.12,768.14,1559
36000,11,10,2,1,2,715.05,1129.55,1523
36000,10,10,3,1,2,916.29,606.97,791
36000,13,10,3,1,2,817.52,851.06,1586
36000,12,10,3,1,2,890.7,668.24,1547
36000,10,10,4,1,2,850.12,741.02,1511
36000,12,2,3,1,2,824.72,795.85,1547
36000,8,3,4,1,2,925.69,564.18,1442
36000,14,5,3,1,2,354.58,498,1621
36000,11,5,1,1,2,916.29,585.53,1513
36000,11,5,3,1,2,890.7,644.64,1523
36000,12,5,3,1,2,890.7,656.44,1843
36000,13,6,3,1,2,429.35,337.48,1599
36000,12,6,3,1,2,460.86,330.56,1559
36000,20,7,3,1,2,925.69,574.51,853
36000,13,8,2,1,2,916.29,596.25,767
36000,11,8,3,1,2,817.52,866.08,1502
36000,11,11,2,1,3,890.7,680.04,1502
36000,11,11,3,1,3,385.66,473.48,1543
36000,12,10,3,2,3,850.12,781.7,1547
36000,17,2,2,2,3,925.69,584.84,859
36000,12,2,,2,3,902.25,640.44,1559
36000,10,5,4,2,3,890.7,668.24,1500
36000,20,1,3,3,3,916.29,606.97,1845
36000,14,10,3,3,3,890.7,668.24,1621
36000,16,10,9,3,3,793.18,882.4,1676
36000,10,10,3,3,3,978.39,463.5,1490
36000,12,10,3,3,3,1200,642.82,1535
36000,15,4,3,3,3,916.29,585.53,1669
36000,11,4,2,3,3,863.34,722.24,1543
36000,12,5,2,3,3,902.25,640.44,1559
36000,12,6,3,3,3,829.69,790.88,1571
36000,11,8,8,3,3,817.52,836.04,1523
36000,18,9,3,3,3,890.7,656.44,1773
36000,14,9,2,3,3,890.7,656.44,1632
36000,14,9,6,3,3,829.69,790.88,1663
36200,20,8,6,3,3,719.02,1095.77,1815
36400,10,10,2,2,3,935.96,570.46,1506
36425,12,10,3,1,2,901.21,676.13,1577
36500,11,10,3,1,2,36500,14.95,1544
36500,8,10,3,1,2,991.99,453.33,1445
36500,12,10,3,3,3,929.04,615.39,36515
36550,16,10,4,1,2,805.28,912.27,1718
36575,17,10,3,2,3,391.82,446.68,839
36950,12,1,3,3,3,914.21,685.88,1600
37000,6,10,3,1,1,1873.34,373.42,2247
37000,8,11,3,1,1,918.85,233.1,1152
37000,14,10,3,1,2,473.67,318.51,1695
37000,13,10,3,1,2,887.33,582.21,1470
37000,8,10,3,1,2,1005.57,459.54,1474
37000,10,4,2,1,2,989.66,503.44,792
37000,11,4,2,1,2,951.4,590.47,1555
37000,8,5,3,1,2,941.76,612.81,1465
37000,8,6,3,1,2,852.73,842.59,1416
37000,14,7,3,1,2,1004.89,410.64,1666
37000,9,8,2,1,2,852.73,812.85,1493
37000,14,11,3,1,3,1005.57,467.96,1663
37000,10,10,3,2,3,873.73,789.48,1542
37125,18,1,7,3,3,778.15,1069.05,1847
37200,16,5,3,3,3,819.62,928.49,1748
37500,8,10,3,1,2,1019.15,474.29,1493
37775,14,3,2,1,2,870.07,875.94,1746
37800,8,10,2,1,2,1027.3,469.48,1497
37800,13,8,2,1,2,906.5,785.6,1692
37800,12,10,2,3,3,465.33,470.82,936
37825,14,10,1,1,2,871.75,830.97,1703
37900,8,4,2,1,1,1870.99,485.1,2356
38000,13,6,3,1,1,1747.35,771.57,2519
38000,8,1,3,1,2,819.89,1011.68,1505
38000,12,10,3,1,2,897.34,810.82,1658
38000,14,2,3,1,2,1032.76,359.58,1708
38000,17,3,2,1,2,1032.75,471.97,1832
38000,15,7,3,1,2,911.3,611.65,1730
38000,8,1,3,3,3,862.94,866.63,1392
38000,13,10,3,3,3,940.19,717.82,1523
38250,19,10,3,1,2,780.63,1100.69,1881
38475,15,2,4,1,2,873.74,893.51,1767
38500,9,4,3,1,1,1770.34,781.72,2414
38500,13,11,3,2,1,1883.36,530.15,2552
38500,11,10,3,1,2,979.94,523,1503
38500,8,4,3,1,2,952.55,702.03,1533
38500,12,6,3,1,2,964.9,672.82,1655
38500,11,2,3,2,3,1046.33,486.93,1638
38800,12,1,3,1,2,959.97,720.22,1680
38875,14,3,3,1,2,918.01,814.85,1733
38925,14,10,9,3,3,897.1,683.04,1580
38925,12,5,3,3,3,963.07,697.02,1660
39000,8,1,3,1,2,1059.93,502.13,1553
39000,12,10,3,1,2,1059.94,511,1676
39000,8,10,3,1,2,1002.83,611.2,1562
39000,10,5,3,1,2,920.95,846.85,1614
39000,8,6,3,1,2,964.92,711.15,1571
39000,15,1,3,3,3,1059.93,493.26,1808
39000,14,2,3,3,3,885.65,921.97,1768
39000,12,4,3,3,3,964.93,557.74,1523
39200,12,1,2,1,1,969.87,701.95,1672
39500,12,1,3,1,2,852.26,1051.62,1685
39500,17,10,3,1,2,534.94,305.53,1904
39500,11,6,2,1,2,1005.4,677.74,1683
39500,11,9,2,2,3,977.29,707.31,1683
39500,8,10,2,3,3,1005.4,677.74,840
40000,8,1,3,1,1,983.97,382.2,2487
40000,9,1,3,1,1,983.97,382.2,2508
40000,13,1,10,1,1,1974.66,511.98,2651
40000,6,1,2,1,1,1902.31,539.46,2321
40000,9,1,3,1,1,1009.91,200.98,2508
40000,6,1,3,1,1,2008.76,438.74,2429
40000,6,1,3,1,1,1885.7,707.46,2429
40000,10,10,2,1,1,1956.74,550.81,2559
40000,11,10,3,1,1,1872.01,738.18,2442
40000,11,10,3,1,1,2025.25,403.7,2593
40000,11,10,5,1,1,1902.31,670.48,2593
40000,6,10,3,1,1,2025.26,296.03,2429
40000,8,10,3,1,1,1974.66,511.98,2487
40000,6,10,3,1,1,1872.01,738.18,2429
40000,6,10,3,1,1,2025.25,403.7,2429
40000,6,10,3,1,1,1885.7,707.46,2429
40000,16,2,3,1,1,1839.32,812.17,2764
40000,7,2,3,1,1,1001.45,327.6,1329
40000,8,2,6,1,1,1885.7,707.46,1366
40000,8,3,3,1,1,1913.33,646.04,2466
40000,11,4,3,1,1,946.93,321.6,2573
40000,6,4,2,1,1,2008.76,438.74,1211
40000,8,4,2,1,1,2025.25,403.7,2487
40000,7,4,3,1,1,1885.7,707.46,2448
40000,11,5,3,1,1,1956.74,550.81,2593
40000,8,9,3,1,1,1992.98,472.54,1366
40000,7,1,9,2,1,931.43,432.67,2448
40000,11,3,3,2,1,2008.76,438.74,1269
40000,8,4,10,2,1,1974.66,511.98,2487
40000,12,10,3,3,1,1956.74,550.81,2610
40000,12,3,4,3,1,2025.25,403.7,2610
40000,11,3,9,3,1,2025.25,403.7,2593
40000,9,3,3,3,1,1974.66,511.98,2508
40000,12,5,5,3,1,1872.01,738.18,1364
40000,12,8,2,3,1,2025.25,403.7,2610
40000,7,11,3,3,1,1753.82,1010.48,2448
40000,15,11,3,2,1,921.88,910.91,1821
40000,16,1,2,1,1,40000,856.68,40857
40000,20,1,3,1,1,1002.5,711.6,2027
40000,20,1,4,1,1,1087.1,515,2027
40000,17,1,2,1,1,1018.12,674.41,1199
40000,14,1,3,1,1,1028.54,649.83,1833
40000,16,1,3,1,1,908.36,945.61,1862
40000,16,1,3,1,1,1087.1,515,1916
40000,14,1,3,1,1,469.64,406.8,1849
40000,14,1,3,1,1,959.27,816.9,1768
40000,15,1,10,1,1,908.36,945.61,1821
40000,12,1,2,1,1,1028.54,649.83,1732
40000,10,1,2,1,1,492.43,367.11,1667
40000,11,1,3,1,1,816.35,1193.14,1714
40000,13,1,3,1,2,1087.1,389.33,1776
40000,11,1,3,1,2,908.36,945.61,1002
40000,13,1,3,1,2,1018.12,674.41,1747
40000,11,1,3,1,2,989.68,742.49,1669
40000,12,1,3,1,2,989.68,742.49,1719
40000,11,1,3,1,2,1087.1,515,1753
40000,13,1,3,1,2,794.5,1255.06,1805
40000,13,1,3,1,2,428.51,770.34,1747
40000,12,1,4,1,2,989.68,742.49,1719
40000,8,1,2,1,2,989.68,742.49,1584
40000,8,1,2,1,2,541.7,309.4,1584
40000,8,1,2,1,2,989.68,742.49,1584
40000,8,1,3,1,2,881.31,1016.31,851
40000,8,1,3,1,2,921.88,910.91,1593
40000,8,1,3,1,2,959.27,816.9,1593
40000,14,1,2,1,2,989.68,742.49,1813
40000,16,1,3,1,2,1087.1,478.6,1898
40000,15,1,3,1,2,881.31,1016.31,1904
40000,14,1,3,1,2,944.59,853.49,1783
40000,14,1,3,1,2,944.59,853.49,1768
40000,11,1,2,1,2,959.27,816.9,852
40000,12,1,2,1,2,959.27,816.9,1732
40000,13,1,2,1,2,959.27,816.9,1747
40000,10,1,3,1,2,337.38,872.82,1678
40000,8,1,2,1,2,908.36,945.61,1566
40000,8,1,2,1,2,1087.1,515,1584
40000,8,1,3,1,2,1087.1,396.7,1602
40000,8,1,3,1,2,989.68,742.49,1287
40000,8,1,3,1,2,1087.1,515,1584
40000,16,10,2,1,2,1087.1,515,40058
40000,12,10,2,1,2,1018.12,674.41,40017
40000,21,10,3,1,2,944.59,853.49,2043
40000,18,10,3,1,2,1028.54,649.83,1990
40000,18,10,3,1,2,959.27,816.9,1930
40000,17,10,2,1,2,451.36,684.24,1199
40000,14,10,3,1,2,863.05,820.67,1798
40000,15,10,3,1,2,921.88,910.91,1136
40000,14,10,3,1,2,959.27,816.9,1817
40000,15,10,3,1,2,944.59,853.49,1837
40000,16,10,3,1,2,1042.38,245.02,1916
40000,15,10,3,1,2,477.05,360.56,1871
40000,14,10,3,1,2,1087.1,515,1798
40000,16,10,3,1,2,838.41,1091.94,1898
40000,14,10,3,1,2,1018.12,674.41,1768
40000,15,10,3,1,2,1018.12,674.41,1904
40000,16,10,3,1,2,506.8,345.43,1880
40000,14,10,3,1,2,512.07,367.29,1576
40000,17,10,3,1,2,816.35,1151.05,1909
40000,14,10,3,1,2,959.27,816.9,1783
40000,15,10,3,1,2,1028.54,649.83,1871
40000,14,10,3,1,2,989.68,742.49,1813
40000,14,10,3,1,2,1028.55,512.09,1813
40000,14,10,4,1,2,959.27,816.9,1833
40000,15,10,4,1,2,1087.1,515,935
40000,15,10,4,1,2,1028.54,649.83,1821
40000,15,10,4,1,2,908.36,912.24,1837
40000,17,10,4,1,2,1069.9,534.48,1947
40000,13,10,2,1,2,1028.54,649.83,1776
40000,13,10,2,1,2,1087.1,515,1747
40000,10,10,2,1,2,959.27,788.06,1678
40000,11,10,2,1,2,881.31,980.44,1704
40000,12,10,3,1,2,1018.12,650.58,1732
40000,12,10,3,1,2,498.9,502.67,1732
40000,12,10,3,1,2,1028.54,626.87,1732
40000,11,10,3,1,2,1028.54,626.87,1693
40000,11,10,3,1,2,989.68,545.82,1693
40000,10,10,3,1,2,863.04,1027.36,879
40000,10,10,3,1,2,959.27,788.06,1678
40000,11,10,3,1,2,773.35,1269.93,1669
40000,10,10,3,1,2,773.35,1269.93,1655
40000,12,10,3,1,2,989.68,716.26,1706
40000,10,10,3,1,2,1018.12,650.58,1655
40000,11,10,3,1,2,921.88,878.75,1669
40000,11,10,3,1,2,1018.12,650.58,1669
40000,11,10,3,1,2,40000,17.04,1714
40000,10,10,3,1,2,989.68,716.26,1667
40000,11,10,3,1,2,921.88,878.75,1681
40000,13,10,3,1,2,451.36,483.98,1661
40000,11,10,3,1,2,959.27,788.06,1681
40000,10,10,3,1,2,959.27,788.06,1667
40000,10,10,3,1,2,1018.12,650.58,1690
40000,10,10,3,1,2,989.68,716.26,1690
40000,11,10,3,1,2,1087.1,496.8,1601
40000,10,10,3,1,2,1028.54,626.87,1678
40000,11,10,3,1,2,989.68,716.26,1714
40000,10,10,3,1,2,1028.54,626.87,1678
40000,10,10,3,1,2,1028.54,626.87,1655
40000,12,10,3,1,2,1028.54,626.87,11706
40000,12,10,3,1,2,1087.1,496.8,1706
40000,10,10,3,1,2,881.31,980.44,1655
40000,11,10,3,1,2,1028.54,626.87,1704
40000,13,10,3,1,2,1087.1,496.8,1906
40000,10,10,3,1,2,1087.1,496.8,1667
40000,10,10,3,1,2,989.68,729.38,1667
40000,10,10,4,1,2,944.59,898.69,1678
40000,12,10,4,1,2,1028.54,626.87,1732
40000,10,10,4,1,2,794.5,1232.93,1678
40000,11,10,4,1,2,40000,452.04,1669
40000,10,10,5,1,2,959.27,802.48,1655
40000,12,10,6,1,2,794.5,1232.93,1536
40000,10,10,6,1,2,908.36,995.68,1701
40000,10,10,9,1,2,541.7,263.9,1655
40000,8,10,2,1,2,816.35,1151.05,1602
40000,8,10,2,1,2,944.59,823.36,1602
40000,8,10,2,1,2,989.68,742.49,1484
40000,8,10,2,1,2,1018.12,650.58,1593
40000,8,10,2,1,2,1087.1,496.8,1593
40000,8,10,3,1,2,921.88,894.83,1602
40000,8,10,3,1,2,1018.12,650.58,1584
40000,8,10,3,1,2,1028.54,500.62,806
40000,8,10,3,1,2,1028.54,638.35,1620
40000,8,10,3,1,2,944.59,838.42,1611
40000,8,10,3,1,2,512.07,298.42,860
40000,8,10,3,1,2,1087.1,505.9,1648
40000,9,10,3,1,2,1028.54,638.35,1604
40000,8,10,3,1,2,541.7,282.1,1593
40000,8,10,3,1,2,989.68,729.38,1593
40000,9,10,3,1,2,40000,41.25,1614
40000,8,10,4,1,2,863.04,1046.14,1584
40000,8,10,4,1,2,1002.51,711.59,1648
40000,25,2,3,1,2,492.42,340.89,1210
40000,20,2,2,1,2,989.68,729.38,2050
40000,18,2,3,1,2,1018.12,662.5,1950
40000,14,2,3,1,2,794.5,1232.93,1798
40000,17,2,3,1,2,921.88,894.83,1684
40000,14,2,3,1,2,428.51,770.34,1843
40000,10,2,2,1,2,1087.1,505.9,1655
40000,12,2,2,1,2,1028.54,638.35,1732
40000,13,2,3,1,2,1028.54,638.35,1776
40000,13,2,3,1,2,908.36,928.92,1747
40000,10,2,3,1,2,1087.1,505.9,1667
40000,13,2,3,1,2,1087.1,505.9,1791
40000,11,2,3,1,2,989.68,729.38,1669
40000,10,2,3,1,2,1087.1,505.9,1655
