loan_amnt,int_rate,Term,annual_inc,emp_length,home_own,Loan_purpose,total_pymnt,Prncp_Rec,Interest_Rec,Interest_Rec,Grade
35000,12,2,157300,5,1,3,1584,866,719,3,2
18000,25,2,130000,1,3,3,1026,307,719,3,5
38800,12,2,120000,1,1,3,1680,960,720,3,2
35000,14,2,105000,2,1,3,1547,827,720,3,3
25000,18,2,69000,6,1,3,1244,524,720,3,4
31000,15,2,81250,2,3,3,1424,704,720,3,3
18000,26,2,62500,2,3,3,1019,298,720,3,5
35975,13,2,88000,2,1,3,1584,863,722,3,2
36000,13,2,200000,2,1,3,1586,863,722,3,2
30000,15,2,99960,3,1,5,1403,681,722,3,3
30000,15,2,164000,2,2,3,1403,681,722,3,3
29000,16,2,95000,2,1,3,1363,639,724,3,3
35000,13,2,175000,2,1,2,1567,839,727,3,2
35000,13,2,70000,4,3,2,1567,839,727,3,2
20325,22,2,164200,2,1,3,1106,377,728,3,4
40000,12,2,108605,1,1,3,1719,990,729,3,2
40000,12,2,125000,5,1,3,1719,990,729,3,2
40000,12,2,162000,5,1,3,1719,990,729,3,2
30000,18,2,95000,6,1,3,1358,629,729,3,4
40000,12,2,45672,7,1,3,1719,990,729,3,2
40000,12,2,133000,1,1,5,1719,990,729,3,2
32000,14,2,110000,2,1,5,1466,738,729,3,3
40000,12,2,172000,2,3,2,1719,990,729,3,2
40000,12,2,110000,2,3,3,1719,990,729,3,2
40000,12,2,120000,3,3,3,1719,990,729,3,2
40000,12,2,85000,5,3,3,1719,990,729,3,2
40000,12,2,207000,5,3,5,1719,990,729,3,2
35000,12,2,80000,6,3,2,1596,866,730,3,2
19000,25,2,40000,6,3,2,1056,324,732,3,5
27000,17,2,80000,2,3,3,1314,583,732,3,3
18000,26,2,54000,1,1,3,1032,298,733,3,5
32000,17,2,55000,2,1,3,1423,690,733,3,3
25000,19,2,50000,4,1,3,1243,510,733,3,4
25000,19,2,142000,4,3,3,1243,510,733,3,4
25000,19,2,48000,5,3,3,1243,510,733,3,4
35000,14,2,63000,6,1,3,1560,827,734,3,3
30000,16,2,70000,2,1,3,1396,661,735,3,3
36000,13,2,190000,5,1,3,1599,863,735,3,2
30000,16,2,40000,2,3,2,1396,661,735,3,3
30000,16,2,76586,2,3,3,1396,661,735,3,3
32275,15,2,175000,5,1,3,1469,733,736,3,3
25575,19,2,59333,5,3,2,1258,522,736,3,4
33600,14,2,90000,3,1,3,1513,774,738,3,3
40000,12,1,120000,6,3,2,2610,1872,738,3,2
40000,12,1,84000,2,3,3,2610,1872,738,3,2
40000,12,1,85000,3,3,5,2610,1872,738,3,2
24000,20,2,85000,2,1,2,1216,477,740,3,4
21000,22,2,99000,4,1,3,1129,390,740,3,4
24000,20,2,79000,5,1,3,1216,477,740,3,4
21000,22,2,65000,1,3,5,1129,390,740,3,4
36000,14,2,23000,2,1,3,1591,850,741,3,3
20000,24,2,100000,1,1,5,1092,351,741,3,5
40000,12,1,130000,1,1,2,1732,990,742,3,2
40000,12,2,465000,1,1,2,1732,990,742,3,2
40000,12,2,38000,3,1,2,1732,990,742,3,2
40000,12,2,55000,6,1,2,1732,990,742,3,2
40000,12,2,86200,2,1,3,1732,990,742,3,2
40000,12,2,200000,2,1,3,1732,990,742,3,2
40000,12,2,229000,2,1,3,1732,990,742,3,2
40000,12,2,225000,5,1,3,1732,990,742,3,2
40000,12,2,86000,2,1,5,1732,990,742,3,2
40000,12,2,180000,5,1,5,1732,990,742,3,2
40000,12,2,189000,2,2,3,1732,990,742,3,2
35000,14,1,92000,1,3,2,2338,1595,742,3,3
18000,26,1,98000,6,1,3,1417,674,743,3,5
32000,15,2,138000,2,1,3,1470,727,743,3,3
32000,15,2,145000,2,1,3,1470,727,743,3,3
32000,15,2,85000,6,3,3,1470,727,743,3,3
27275,27,2,85000,2,2,3,961,217,744,3,5
28000,17,2,150000,6,1,3,1350,604,745,3,3
25000,19,2,102000,2,3,3,1256,510,746,3,4
35000,14,1,95000,1,1,2,1573,827,747,3,3
26500,18,2,82224,2,1,3,2305,1557,748,3,4
30000,16,2,170700,5,1,3,1410,661,749,3,3
24000,20,1,30000,6,3,2,1742,993,749,3,4
30000,16,2,122000,1,3,3,1410,661,749,3,3
30000,16,2,45000,2,3,5,1410,661,749,3,3
24000,20,2,86000,4,1,5,1230,477,753,3,4
35000,17,2,120000,6,3,2,1508,755,753,3,3
35000,15,2,85000,6,3,2,6622,5868,754,3,3
40000,12,2,129000,4,1,5,1745,990,756,3,2
40000,12,1,157500,1,2,2,1745,990,756,3,2
40000,12,2,70000,2,3,3,1745,990,756,3,2
29750,16,2,73800,5,3,3,1411,655,756,3,3
25000,20,2,53000,2,1,5,1253,497,757,3,4
32000,15,2,62000,2,3,3,1483,727,757,3,3
25000,20,2,115000,4,3,3,1253,497,757,3,4
30000,16,1,90000,1,1,1,2073,1315,758,3,3
30000,16,1,75000,2,1,3,2073,1315,758,3,3
30000,16,1,116000,6,1,3,2073,1315,758,3,3
28500,17,2,49000,1,2,3,1374,615,759,3,3
28000,17,2,83000,4,3,2,1363,604,759,3,3
35000,14,2,74000,2,1,3,1586,827,760,3,3
35000,14,2,80000,1,3,2,1586,827,760,3,3
18000,27,2,37211,2,3,3,1051,290,760,3,5
19025,26,2,44500,2,1,3,1077,315,761,3,5
34000,14,2,140000,6,3,3,1544,784,761,3,3
30000,16,2,57250,2,1,3,1423,661,762,3,3
30000,16,2,115000,5,1,3,1423,661,762,3,3
30000,16,2,60000,4,3,2,1423,661,762,3,3
27200,20,2,54254,2,3,3,1559,797,762,3,4
24000,21,2,52000,2,3,3,1226,464,762,3,4
30000,16,2,54000,3,3,3,1423,661,762,3,3
24000,21,2,350000,3,3,5,1226,464,762,3,4
24000,21,2,40000,2,3,3,1226,463,763,3,4
28000,18,2,135000,1,1,3,1351,587,764,3,4
28000,18,2,180000,2,1,3,1351,587,764,3,4
27000,18,2,85000,2,1,3,1330,566,764,3,4
16400,26,2,58000,2,1,3,1036,272,764,3,5
27000,18,2,80000,1,3,2,1330,566,764,3,4
29775,17,2,41760,2,2,3,1407,642,765,3,3
24000,20,2,56000,2,1,3,1243,477,766,3,4
35000,18,2,150000,1,1,3,1956,1167,767,3,4
36000,14,2,187500,2,1,5,1618,850,768,3,3
20000,24,2,40000,1,3,3,1119,351,768,3,5
35000,14,2,125000,2,1,3,1576,807,769,3,3
25000,20,2,240000,2,1,3,1981,1212,769,3,4
35000,14,2,170400,3,1,3,1576,807,769,3,3
30000,18,1,60000,1,1,2,2048,1279,769,3,4
26000,19,1,45000,4,3,2,2064,1294,769,3,4
40000,17,1,90000,1,1,2,1199,429,770,3,3
40000,17,2,53000,2,1,2,1199,429,770,3,3
18000,25,2,80000,2,1,5,1077,307,770,3,5
32000,16,2,105000,5,3,3,1475,705,770,3,3
30000,17,2,36000,2,1,3,1418,647,771,3,3
25000,20,2,26000,3,1,3,1267,497,771,3,4
30000,17,2,55000,5,1,3,1418,647,771,3,3
20000,25,2,54000,1,2,2,1112,341,771,3,5
30000,17,2,62000,1,3,3,1418,647,771,3,3
30000,17,2,140000,2,3,5,1418,647,771,3,3
38000,13,1,36000,5,1,3,2519,1747,772,3,2
29000,17,2,115000,3,3,3,1398,626,772,3,3
22000,22,2,65000,1,1,2,1183,408,775,3,4
24000,21,1,109200,1,1,2,1240,464,776,3,4
24000,21,2,72000,1,1,3,1240,464,776,3,4
26000,19,2,40000,2,1,3,1306,531,776,3,4
30000,16,2,80000,6,2,3,1437,661,776,3,3
30000,16,2,260000,2,3,3,1437,661,776,3,3
30000,16,2,50000,3,3,3,1437,661,776,3,3
24000,21,2,180000,5,3,3,1240,464,776,3,4
26500,19,2,90000,3,1,3,1317,541,777,3,4
27000,19,2,120000,5,1,3,1328,551,777,3,4
28000,18,2,50000,1,3,3,1365,587,778,3,4
25000,20,1,120000,1,2,3,1815,1035,780,3,4
35000,14,2,98000,2,1,2,1590,807,783,3,3
35000,14,2,215000,4,1,2,1590,807,783,3,3
35000,14,2,85000,2,1,3,1590,807,783,3,3
35000,14,2,52000,4,1,3,1590,807,783,3,3
35000,14,2,105000,2,2,3,1590,807,783,3,3
35000,14,2,116000,6,3,3,1590,807,783,3,3
25000,20,2,260000,1,1,3,1281,497,784,3,4
30000,19,2,97000,2,1,3,1397,612,784,3,4
25000,20,2,51000,3,1,3,1281,497,784,3,4
25000,20,2,48000,3,1,3,1281,497,784,3,4
35000,14,2,325000,5,3,3,2427,1642,784,3,3
32000,16,2,165000,2,3,5,1489,705,784,3,3
30000,17,1,56000,1,1,2,1432,647,785,3,3
30000,17,2,70000,3,1,3,1432,647,785,3,3
30000,17,2,110000,6,1,3,1432,647,785,3,3
30000,17,2,200000,1,2,3,1432,647,785,3,3
20000,25,2,35000,2,2,3,1126,341,785,3,5
37800,13,2,95000,6,1,2,1692,907,786,3,2
30450,16,2,330000,1,3,3,1458,671,787,3,3
40000,13,2,45000,1,1,2,1747,959,788,3,2
40000,13,2,135000,2,1,2,1747,959,788,3,2
40000,13,2,100000,1,1,3,1747,959,788,3,2
40000,13,2,80000,1,1,3,1747,959,788,3,2
40000,13,2,120000,3,1,3,1747,959,788,3,2
40000,13,2,112000,3,1,3,1747,959,788,3,2
40000,13,2,165000,6,2,3,1747,959,788,3,2
40000,13,2,201000,1,3,3,1747,959,788,3,2
40000,13,2,47000,3,3,3,1747,959,788,3,2
23100,20,2,81000,5,3,2,1248,459,789,3,4
24000,21,2,62000,2,1,3,1254,464,790,3,4
24000,21,2,85000,6,1,3,1254,464,790,3,4
26000,19,2,93000,7,1,2,1320,529,791,3,4
36000,14,2,35988,5,1,3,1621,830,791,3,3
36000,14,2,135000,2,3,3,1621,830,791,3,3
28000,18,2,90000,2,1,3,1379,587,792,3,4
20000,25,1,50000,6,1,3,1555,761,794,3,5
25000,21,2,67000,4,1,2,1277,483,794,3,4
30000,17,1,85000,2,3,2,2094,1300,794,3,3
30000,17,1,40000,2,3,3,2094,1300,794,3,3
25000,21,2,96000,2,3,3,1277,483,794,3,4
23000,22,2,90000,2,1,3,1223,427,796,3,4
19200,26,2,215000,4,1,3,1115,318,796,3,5
23000,22,2,35000,3,3,3,1223,427,796,3,4
35000,14,2,90000,5,1,2,1604,807,797,3,3
35000,14,2,115000,3,1,3,1604,807,797,3,3
22000,23,2,41000,5,1,3,1193,396,797,3,5
35000,14,2,85000,5,3,2,1604,807,797,3,3
35000,14,2,89000,2,3,3,1604,807,797,3,3
35000,15,2,140000,3,1,3,1593,795,798,3,3
35000,15,2,250000,4,1,3,1593,795,798,3,3
25000,20,2,115000,7,1,3,1295,497,798,3,4
35000,15,2,124800,1,3,3,1593,795,798,3,3
30000,17,2,65000,1,1,3,1446,647,799,3,3
30000,17,2,113000,3,3,3,1446,647,799,3,3
20000,26,2,85000,2,1,2,1132,332,800,3,5
20000,26,2,133000,1,1,3,1132,332,800,3,5
20000,26,2,100000,5,3,3,1132,332,800,3,5
40000,13,2,142000,4,1,3,1762,959,802,3,2
40000,13,2,180000,5,1,3,1762,959,802,3,2
40000,13,2,300000,1,3,3,1762,959,802,3,2
35200,15,2,55000,1,3,3,1602,799,803,3,3
28000,18,2,140000,3,1,2,1393,587,806,3,4
28000,19,2,30000,3,1,5,1377,571,806,3,4
33000,16,2,135000,6,3,3,1536,727,809,3,3
18500,27,2,52000,7,3,3,1108,298,809,3,5
34450,15,1,100000,3,1,3,2346,1536,810,3,3
23000,22,2,95000,2,1,2,1237,427,810,3,4
38000,14,2,120000,3,1,3,1708,897,811,3,3
35000,14,2,200000,3,1,3,1618,807,811,3,3
35000,14,2,140000,3,1,3,1618,807,811,3,3
31000,17,2,48000,4,3,3,1480,669,811,3,3
40000,13,1,225000,1,1,1,2651,1839,812,3,2
20000,25,2,70000,2,1,3,1154,341,813,3,5
20000,25,2,73000,2,1,3,1154,341,813,3,5
30000,17,2,150000,3,1,3,1460,647,813,3,3
37000,14,2,125000,6,1,3,1666,853,813,3,3
32000,16,2,203000,4,3,3,1518,705,813,3,3
30000,17,2,60000,3,3,4,1460,647,813,3,3
34000,14,2,50000,2,1,3,1618,803,815,3,3
24000,22,2,79000,2,1,3,1261,445,815,3,4
38875,14,2,52610,4,1,3,1733,918,815,3,3
24900,21,1,27140,3,2,3,1830,1015,815,3,4
40000,13,2,110000,2,1,2,1776,959,817,3,2
40000,13,2,156000,4,1,2,1776,959,817,3,2
40000,13,2,125000,5,1,2,1776,959,817,3,2
40000,13,2,150000,1,1,3,1776,959,817,3,2
40000,13,2,100000,3,1,3,1776,959,817,3,2
40000,13,2,80000,5,1,3,1776,959,817,3,2
40000,13,2,180000,6,1,3,1776,959,817,3,2
40000,13,2,132000,2,2,3,1776,959,817,3,2
40000,13,2,60000,7,2,5,1776,959,817,3,2
40000,13,2,113000,2,3,3,1776,959,817,3,2
30000,18,2,88000,2,1,2,1448,629,819,3,4
30000,18,2,120000,1,1,3,1448,629,819,3,4
30000,18,2,140000,5,1,3,1448,629,819,3,4
30000,18,2,100000,2,2,5,1448,629,819,3,4
40000,17,2,103000,3,1,3,1684,863,821,3,3
32000,17,2,150000,2,1,3,1512,690,822,3,3
34750,15,2,64105,2,1,5,1611,789,822,3,3
35000,15,1,128000,1,1,5,2383,1561,823,3,3
40000,14,2,300000,1,1,3,1768,945,823,3,3
40000,14,2,200000,1,1,3,1768,945,823,3,3
25000,21,2,70000,1,1,3,1306,483,823,3,4
40000,14,2,60000,2,1,3,1768,945,823,3,3
25000,21,2,70000,2,1,3,1306,483,823,3,4
25000,21,2,85000,5,3,2,1306,483,823,3,4
34800,15,2,106000,1,3,3,1613,790,823,3,3
40000,14,2,150000,2,3,3,1768,945,823,3,3
21000,25,2,45000,2,1,3,1182,358,824,3,5
23000,22,2,74000,6,3,3,1251,427,824,3,4
32000,16,2,103000,2,1,2,1532,705,827,3,3
32000,16,2,83200,5,1,2,1532,705,827,3,3
35000,15,2,128900,1,1,3,1622,795,827,3,3
35000,15,2,106095,2,1,3,1622,795,827,3,3
35000,15,2,290000,2,1,3,1622,795,827,3,3
35000,15,2,109000,2,1,3,1622,795,827,3,3
35000,15,2,50000,1,3,3,1622,795,827,3,3
35000,15,2,83000,4,3,3,1622,795,827,3,3
35000,15,2,103000,5,3,3,1622,795,827,3,3
35000,13,2,87000,1,3,3,1668,839,828,3,2
20000,27,1,225000,3,3,1,1152,323,830,3,5
20000,27,2,60000,1,3,3,1152,323,830,3,5
20000,27,2,90000,1,3,3,1152,323,830,3,5
37825,14,1,90172,2,1,1,1703,872,831,3,3
40000,13,2,104000,3,1,3,1791,959,831,3,2
30000,18,2,131960,2,1,3,1463,629,834,3,4
30000,18,2,75000,1,2,3,1463,629,834,3,4
40000,12,2,92000,5,2,3,1824,990,834,3,2
30000,18,2,65000,4,3,2,1463,629,834,3,4
29000,18,2,221000,2,1,2,1443,608,835,3,4
28000,19,2,105000,2,1,3,1407,571,835,3,4
28000,19,2,125000,5,1,5,1407,571,835,3,4
30600,18,2,88859,6,3,3,1477,641,835,3,4
36000,15,2,115000,2,1,2,1654,818,836,3,3
20925,26,2,150000,2,1,3,1184,347,837,3,5
32000,17,2,75000,1,3,3,1527,690,837,3,3
25600,21,1,80000,2,1,3,1882,1044,838,3,4
33000,16,2,135000,1,1,3,1566,727,838,3,3
40000,14,2,120000,1,1,3,1783,945,838,3,3
40000,14,2,150000,2,1,3,1783,945,838,3,3
25000,20,2,50000,6,1,3,1336,497,840,3,4
40000,14,2,150000,6,1,3,1783,943,840,3,3
34975,15,2,150000,2,3,3,1636,794,841,3,3
35000,15,2,110000,5,1,2,1637,795,842,3,3
35000,15,2,140000,6,1,3,1637,795,842,3,3
37000,14,2,130000,2,1,3,1695,853,843,3,3
20000,27,2,55000,7,1,3,1167,323,845,3,5
20000,27,2,46000,2,3,2,1167,323,845,3,5
24000,22,2,50000,5,3,2,1291,445,845,3,4
40000,13,2,584000,1,1,3,1805,959,846,3,2
39000,14,2,76400,3,3,3,1768,921,847,3,3
28000,20,2,37399,2,1,3,1404,556,848,3,4
30000,18,2,65000,2,1,3,1478,629,849,3,4
30000,18,2,105000,4,1,3,1478,629,849,3,4
30000,18,2,59000,2,1,5,1478,629,849,3,4
30000,18,2,135000,5,3,5,1478,629,849,3,4
36000,15,2,125000,5,3,3,1669,818,851,3,3
26850,21,2,52500,6,3,3,1372,519,852,3,4
40000,14,2,145000,2,1,3,1798,945,853,3,3
40000,14,2,300000,2,1,3,1798,945,853,3,3
40000,14,2,72900,3,1,3,1798,945,853,3,3
40000,14,2,130000,1,3,3,1798,945,853,3,3
40000,14,2,90000,2,3,3,1798,945,853,3,3
40000,14,2,74481,4,3,3,1798,945,853,3,3
40000,14,2,70000,6,3,3,1798,945,853,3,3
30000,16,2,70000,2,1,3,1517,661,856,3,3
40000,16,1,45000,1,1,2,40857,40000,857,3,3
33350,17,2,60000,2,1,5,1576,720,857,3,3
35000,16,2,75000,1,1,3,1629,771,858,3,3
20000,26,2,80000,4,1,5,1190,332,859,3,5
20000,27,2,75000,2,1,5,1182,323,860,3,5
20000,27,2,42000,5,1,5,1182,323,860,3,5
20000,27,2,49000,2,2,3,1182,323,860,3,5
30000,19,2,46000,2,1,3,1476,612,863,3,4
30000,19,2,120000,6,3,3,1476,612,863,3,4
25000,22,2,104000,2,1,3,1329,464,865,3,4
36000,15,2,125000,1,1,3,1684,818,866,3,3
31300,18,2,420000,2,1,3,1726,859,867,3,4
38000,15,2,156000,6,1,3,1730,863,867,3,3
40000,14,2,112000,1,1,2,1813,945,869,3,3
40000,14,2,85000,2,1,3,1813,945,869,3,3
40000,14,2,150000,2,1,3,1813,945,869,3,3
30000,17,2,71900,6,1,3,1516,647,869,3,3
40000,14,2,300000,3,2,2,2142,1273,869,3,3
26000,21,2,27000,3,3,3,1373,503,871,3,4
40000,25,2,40000,3,1,3,1210,337,873,3,5
29800,19,2,75000,2,3,3,1731,858,873,3,4
35000,16,1,90000,1,3,2,1645,771,874,3,3
34400,16,2,90000,2,3,3,1632,758,874,3,3
40000,14,2,67012,5,3,3,938,18,874,3,3
20000,27,2,40800,3,1,3,1198,323,875,3,5
25750,22,2,104000,5,1,3,1353,478,875,3,4
20000,27,1,65000,3,2,1,1198,323,875,3,5
37775,14,2,310000,4,1,2,1746,870,876,3,3
35000,19,2,85000,1,1,3,1593,714,878,3,4
30000,19,2,109000,2,1,3,1491,612,879,3,4
30000,19,2,110000,2,1,3,1491,612,879,3,4
30000,19,2,93000,3,1,3,1491,612,879,3,4
40000,14,2,350000,5,1,3,1801,922,879,3,3
25000,22,2,145000,6,1,2,1344,464,880,3,4
36000,16,2,66000,2,3,5,1676,793,882,3,3
30650,18,2,200000,5,3,5,1525,642,883,3,4
35000,16,1,125500,5,3,3,2419,1535,884,3,3
25600,22,2,72000,6,3,3,1361,475,886,3,4
35000,16,2,137500,2,1,2,1660,771,889,3,3
35000,16,2,100000,6,1,2,1660,771,889,3,3
35000,16,2,150000,2,1,3,1660,771,889,3,3
30000,22,2,84000,2,1,3,1446,557,889,3,4
35000,16,2,125000,1,3,3,1660,771,889,3,3
35000,16,2,83000,4,3,3,1660,771,889,3,3
30000,19,1,85000,2,1,3,2150,1260,890,3,4
30000,19,1,150000,3,1,5,2150,1260,890,3,4
30000,19,1,50000,2,3,3,2150,1260,890,3,4
33500,17,2,243920,3,1,2,1615,723,892,3,3
38475,15,2,152500,3,1,5,1767,874,894,3,3
30000,19,1,150000,1,1,1,1507,612,895,3,4
30000,19,2,110000,2,1,2,1507,612,895,3,4
40000,14,2,80000,2,1,3,1817,922,895,3,3
30000,19,2,90000,2,1,3,1507,612,895,3,4
30000,19,2,50000,2,1,3,1507,612,895,3,4
30000,19,2,85000,2,1,5,1507,612,895,3,4
40000,14,2,285000,2,3,3,1817,922,895,3,3
26800,21,2,80500,2,1,3,1416,518,898,3,4
23000,24,2,47132,4,1,2,1302,403,899,3,5
35000,17,2,95000,2,1,3,1654,755,899,3,3
40000,14,2,72000,3,1,3,1843,945,899,3,3
35000,17,2,160000,6,1,3,1654,755,899,3,3
28800,20,2,149000,2,1,3,1476,572,904,4,4
20000,27,2,123000,2,1,5,1228,323,905,4,5
35000,16,2,195000,2,3,3,1676,771,905,4,3
28000,21,2,85000,3,3,3,1447,541,905,4,4
32000,18,2,110000,2,1,3,1576,671,906,4,4
32000,18,2,133689,2,1,3,1576,671,906,4,4
30000,20,2,90888,2,2,3,1504,596,908,4,4
40000,16,2,42000,4,1,3,1790,881,909,4,3
24825,23,1,85000,2,1,3,1884,974,910,4,5
21550,27,2,40000,2,3,3,1258,348,910,4,5
40000,14,2,120000,5,1,2,1833,922,911,4,3
40000,14,2,500000,1,1,3,1833,922,911,4,3
30000,19,2,16080,3,1,3,1523,612,911,4,4
40000,14,2,220000,2,1,5,1833,922,911,4,3
30000,19,2,45000,5,1,5,1523,612,911,4,4
40000,14,2,125000,3,2,3,1833,922,911,4,3
40000,15,1,58000,1,1,1,1821,908,912,4,3
40000,15,2,205000,2,1,5,1821,908,912,4,3
36550,16,2,75000,2,1,5,1718,805,912,4,3
40000,15,2,90000,4,1,5,1821,908,912,4,3
27000,22,2,53000,2,1,3,1718,806,913,4,4
30000,20,2,79000,5,3,3,2021,1106,914,4,4
26000,22,2,45000,2,1,3,1398,483,916,4,4
25000,23,1,44000,6,1,3,1897,980,917,4,5
25000,23,1,85000,3,3,2,1897,980,917,4,5
21000,27,2,58000,2,3,3,1257,339,919,4,5
32000,18,2,78996,2,1,3,1592,671,921,4,4
39000,15,2,68000,1,3,3,1808,886,922,4,3
30000,18,2,150000,2,1,3,1553,629,924,4,4
30000,20,2,83465,1,1,3,1521,596,925,4,4
30000,20,2,174000,2,1,3,1521,596,925,4,4
30000,20,2,70000,5,1,3,1521,596,925,4,4
35000,17,1,60000,1,1,1,2443,1517,926,4,3
35000,17,1,85000,5,1,2,2443,1517,926,4,3
40000,14,2,150000,1,1,3,1849,922,927,4,3
40000,14,2,185000,5,1,3,1849,922,927,4,3
40000,14,2,115000,5,1,3,1849,922,927,4,3
40000,14,2,95000,3,3,5,1849,922,927,4,3
37200,16,2,54156,5,3,3,1748,820,928,4,3
40000,15,2,114000,2,1,3,1837,908,929,4,3
40000,15,2,61000,6,1,3,1837,908,929,4,3
40000,15,2,136000,2,1,5,1837,908,929,4,3
40000,15,2,61000,6,3,3,1837,908,929,4,3
30000,20,1,100000,3,2,3,2178,1242,936,4,4
32000,19,2,100000,1,3,3,1591,653,938,4,4
28000,20,2,64992,2,1,3,2997,2058,939,4,4
30000,20,2,60000,4,2,3,1537,596,941,4,4
25000,24,1,185000,5,3,1,1381,438,943,4,5
40000,15,2,58000,2,3,3,1854,908,946,4,3
22800,26,2,60000,2,3,3,1324,378,946,4,5
40000,13,2,418000,2,1,3,1906,959,947,4,2
35000,17,2,180000,5,1,3,1703,755,948,4,3
30000,27,2,60000,1,3,2,1433,484,949,4,5
27000,22,2,75000,1,1,3,1452,501,951,4,4
33600,18,2,56400,6,1,3,1655,704,951,4,4
30000,21,2,50000,4,3,3,1532,580,952,4,4
35000,18,2,85000,5,1,2,1689,734,955,4,4
35000,18,2,100000,3,1,3,1689,734,955,4,4
35000,18,2,164000,5,1,3,1689,734,955,4,4
35000,18,2,72000,2,2,3,1689,734,955,4,4
35000,18,2,80000,7,3,5,1689,734,955,4,4
32000,17,2,59000,2,1,3,1648,690,957,4,3
35000,18,2,76000,6,1,3,35958,35000,958,4,4
30000,20,2,65000,2,3,2,1554,596,958,4,4
40000,15,2,49850,2,1,3,1871,908,962,4,3
40000,15,2,100000,2,1,3,1871,908,962,4,3
40000,15,2,94000,6,1,3,1871,908,962,4,3
40000,15,2,110000,4,3,3,1871,908,962,4,3
25000,25,2,100000,2,1,5,1390,426,963,4,5
20000,27,2,73000,5,2,3,1288,323,966,4,5
27450,22,2,61000,1,1,2,1476,509,967,4,4
28000,22,2,192000,4,3,3,1488,520,969,4,4
32000,20,2,89000,2,3,4,1604,636,969,4,4
32000,20,2,135000,3,3,5,1604,636,969,4,4
30000,21,2,110000,1,3,3,1550,580,970,4,4
35000,18,2,120000,2,1,3,1707,734,973,4,4
35000,18,2,75000,6,3,2,1707,734,973,4,4
34575,18,2,130000,5,1,5,1703,725,978,4,4
40000,16,2,70000,1,1,3,1862,881,980,4,3
40000,16,2,91645,6,1,3,1862,881,980,4,3
40000,16,2,130000,6,1,3,1862,881,980,4,3
40000,16,2,105000,5,1,5,1862,881,980,4,3
40000,16,2,77360,4,3,3,1862,881,980,4,3
30000,21,1,50000,5,3,3,2205,1223,982,4,4
22900,27,2,63404,2,1,3,1354,369,985,4,5
28000,22,1,125000,1,1,2,1506,520,986,4,4
28000,22,2,35360,1,3,3,1506,520,986,4,4
30000,21,2,120000,3,3,3,1567,580,987,4,4
35000,18,2,125000,4,1,3,1724,734,990,4,4
35000,18,2,128000,1,1,5,1724,734,990,4,4
35000,18,2,72000,4,1,5,1724,734,990,4,4
32000,22,2,82000,5,1,5,32990,32000,990,4,4
35000,18,1,80000,1,3,2,1724,734,990,4,4
35000,18,2,120000,3,3,3,1724,734,990,4,4
35000,18,2,85000,1,3,5,1724,734,990,4,4
40000,15,2,85000,1,1,3,1904,908,996,4,3
40000,15,2,82000,2,1,3,1904,908,996,4,3
24000,27,2,25000,1,3,3,1383,387,996,4,5
40000,16,2,148000,2,1,3,1880,881,998,4,3
28000,22,2,98000,2,2,3,1523,520,1003,4,4
30000,21,2,69000,6,1,3,1585,580,1005,4,4
35000,19,2,158000,3,1,3,1721,714,1007,4,4
35000,19,2,26000,3,2,3,1721,714,1007,4,4
35000,19,2,205572,5,2,5,1721,714,1007,4,4
35000,19,2,450000,1,2,5,1721,714,1007,4,4
35000,18,2,110000,2,1,3,1741,734,1008,4,4
35000,18,2,52780,2,2,3,1741,734,1008,4,4
40000,16,1,75000,3,1,3,2764,1754,1010,4,3
35000,21,2,75000,2,3,2,1686,677,1010,4,4
38000,17,2,160000,4,1,2,1832,820,1012,4,3
24000,27,2,80000,2,1,5,1401,387,1014,4,5
40000,16,2,104000,1,1,3,1898,881,1016,4,3
40000,16,2,80000,2,1,3,1898,881,1016,4,3
40000,16,2,110000,5,1,3,1898,881,1016,4,3
40000,16,2,100000,1,3,3,1898,881,1016,4,3
40000,16,2,70775,2,3,3,1898,881,1016,4,3
25000,25,2,100000,5,3,3,1442,426,1016,4,5
32400,20,2,43000,2,3,3,1660,644,1017,4,4
30000,22,2,162000,4,1,3,1576,557,1019,4,4
40000,17,2,95000,6,1,3,1890,863,1027,4,3
34100,20,2,194000,2,1,3,1710,677,1032,4,4
24000,27,2,140000,2,1,3,1419,387,1032,4,5
40000,18,2,200000,1,3,3,1870,838,1032,4,4
40000,16,2,125000,1,1,3,1916,881,1034,4,3
40000,16,2,135000,2,1,3,1916,881,1034,4,3
40000,16,2,230000,4,1,5,1916,881,1034,4,3
33000,20,2,94000,3,1,3,1691,655,1035,4,4
25000,26,2,42996,5,3,3,1451,414,1037,4,5
35000,19,1,102501,2,1,3,2509,1470,1038,4,4
30000,22,2,130000,7,2,3,1595,557,1038,4,4
30000,22,2,102000,2,3,3,1595,557,1038,4,4
35000,19,2,210000,7,1,3,1758,714,1044,4,4
35000,19,2,90000,2,3,3,1758,714,1044,4,4
40000,17,2,51000,2,1,3,1909,863,1046,4,3
40000,17,2,20000,5,1,3,1909,863,1046,4,3
40000,17,2,100000,2,3,2,1909,863,1046,4,3
40000,17,2,80000,1,3,5,1909,863,1046,4,3
31200,19,2,65000,2,3,5,1682,637,1046,4,4
39500,17,2,90000,2,1,3,1904,852,1052,4,3
25825,26,2,59995,2,1,3,1480,428,1052,4,5
30000,19,2,140000,2,1,2,1665,612,1053,4,4
